user,date,text,latitude,longitude
dresasbeautybar,Mon Aug 12 13:29:31 +0000 2019,Smizeeee 😍 @ London  United Kingdom https://t.co/ducl8H1nP5,51.50711486,-0.12731805
tmj_lon_it,Mon Aug 12 13:28:44 +0000 2019,If you're looking for work in #London  England  check out this #IT job via the link in our bio: Infrastructure DevOps Engineer at Ericsson,51.5073509,-0.1277583
CorpsyAnn,Mon Aug 12 13:28:01 +0000 2019,I'm at @Cafe_Pacifico in London  Greater London https://t.co/nB7vXnLXRz https://t.co/mG7pz78I8L,51.51308405,-0.12506766
tmj_CAM_mgmt,Mon Aug 12 13:25:14 +0000 2019,Mastercard is hiring in #London  England! Read about our latest #BusinessMgmt job opening via the link in our bio:… https://t.co/W392Fyi91u,51.5073509,-0.1277583
mococacc,Mon Aug 12 13:24:53 +0000 2019,"Obediência e bom ânimo: “Esforça-te”.

Segundo a palavra de Deus  não há limite para fazer muitos livros  desde que… https://t.co/7YbKyaAvys",51.50276902,-0.11923693
nicolafriend,Mon Aug 12 13:24:31 +0000 2019,My parents arrived to help with project patio at the weekend so I went upstairs to get changed  five minutes later… https://t.co/Jp0vXkVQ4u,51.50711486,-0.12731805
DaSweetnezz,Mon Aug 12 13:24:06 +0000 2019,"#Repost #Regram from 👑 @trevieno
•  •  •  •  •
#TrevienoMusic CHING CHING @chingcity - “THE CHICKEN SONG” OUT NOW E… https://t.co/X8nUSENUC2",51.50711486,-0.12731805
JahnaSebastian,Mon Aug 12 13:23:10 +0000 2019,Photo shoot I did with designer Africo-Rize on 26 June 2019  watch the interview on Alchemist TV ✨  #designer… https://t.co/o4fbCpwmDB,51.50711486,-0.12731805
locomotiv_uk,Mon Aug 12 13:21:46 +0000 2019,"Me and @MavMizzy back at it again

Shout out @official_gbr

@kbrealtvonline
This going to be a movie

Coming from w… https://t.co/nDHsqIru1U",51.50711486,-0.12731805
kalin59,Mon Aug 12 13:16:22 +0000 2019,English foods pics from #England #summertime #holidays #london #catford #lewisham christine.walsh3 en London  Unite… https://t.co/eQ5eMGJ0gU,51.50711486,-0.12731805
AnnaDelAire,Mon Aug 12 13:15:12 +0000 2019,I'm at Piccadilly Circus in London  Greater London https://t.co/LfaetSoBYb,51.5099611,-0.13465226
albrazi_f,Mon Aug 12 13:14:27 +0000 2019,I'm at Piccadilly Circus in London  Greater London https://t.co/kkEHXzFK40,51.5099611,-0.13465226
jasimalmoosawi,Mon Aug 12 13:13:49 +0000 2019,"Arab Cargo arabcargosocial 

#مملكة_البحرين #الخليج_العربي #مجموعة_الفاتح #الفاتح #شركات_الفاتح #مجلس_الادارة… https://t.co/4qxUv5R0l0",51.50711486,-0.12731805
ShridulaS,Mon Aug 12 13:12:47 +0000 2019,"Hello Monday! Hope you had a wonderful and productive weekend 💖 It’s a start of a new week so have a great day.
.
.… https://t.co/u9TPp3pd8A",51.50711486,-0.12731805
tmj_lon_itpm,Mon Aug 12 13:12:35 +0000 2019,"Don't submit then quit. Apply for jobs like ""Senior Software Engineer"" at Mastercard  then look for people you migh… https://t.co/FmlT9H4QHx",51.5073509,-0.1277583
hafidgoodmagic,Mon Aug 12 13:11:07 +0000 2019,Thank God in advance for what is already yours  true desire in the heart  for anything good is god’s proof to you s… https://t.co/6v0UA77BrX,51.50711486,-0.12731805
AndreaSzanyi,Mon Aug 12 13:10:49 +0000 2019,"◽LOVE IS IN THE AIR◽
Well #bikramyoga is one of the biggest love in my life... 🙆🙅💁
London is the other one🇬🇧❤
I am… https://t.co/Rb0DXmS4Xp",51.50711486,-0.12731805
JohnOv3rblast,Mon Aug 12 13:09:01 +0000 2019,"Exclusive at Juno Download  John Ov3rblast Non-Places LP
SpacealOrbeats The beat goes on.
https://t.co/OA0uxuyOYP… https://t.co/1d1IuzUvQd",51.50711486,-0.12731805
ksavijoshi,Mon Aug 12 13:07:49 +0000 2019,"Smile  it’s Monday.🌈
.
If you look at Monday’s like ‘urghh  back to Monday week’ then you have to question what it… https://t.co/QoTGKwaH75",51.50711486,-0.12731805
maximilian2027,Mon Aug 12 13:06:21 +0000 2019,"SDENTALES / Sony Alpha 7III / UNITED KINGDOM / February 2019 / London

C796

https://t.co/ymyWfrB4sP

SDENTALES pho… https://t.co/NszwFyyRHO",51.50711486,-0.12731805
luciejones1,Mon Aug 12 13:06:12 +0000 2019,📸 danny_with_a_camera @ Waitress the Musical https://t.co/rRUkZkYdsd,51.51028151,-0.12311627
IfrahWaqar,Mon Aug 12 13:04:35 +0000 2019,- It wouldn't be a #Holiday without a #Mystery to devour! I read #MagpieMurders by #AnthonyHorowitz in 2017 and was… https://t.co/hmdanxG07Z,51.50711486,-0.12731805
IamMotiurTaj,Mon Aug 12 13:03:20 +0000 2019,Eid Mubarak from us to you all 😊 🌙 🎉 Be happy and enjoy this wonderful time with your loved ones. #eid #eiduladha… https://t.co/62Gs2wnMK6,51.50711486,-0.12731805
TalksLondon,Mon Aug 12 13:00:35 +0000 2019,@EalingSitP Have you got any interesting talks coming up? Feel free to add them to our site :) https://t.co/cBal12KoM3,51.500152,-0.126236
VADMBotanicsLtd,Mon Aug 12 12:58:48 +0000 2019,VADM Botanics Luxury Black Soap and Body Butter Set blended especially for you. Guaranteed to leave your skin feeli… https://t.co/yNwVL30lqk,51.50711486,-0.12731805
djhawes,Mon Aug 12 12:57:51 +0000 2019,Tea cake soho rain. #typicalsummersdayinengland @ Soho https://t.co/myHQMcfE6C,51.513,-0.131
MrPChristou,Mon Aug 12 12:57:29 +0000 2019,"🥂🍾
•
•
📸: theodoramototolea 🖤 @ London  United Kingdom https://t.co/TsH9OKlpf7",51.50711486,-0.12731805
makeupbytym,Mon Aug 12 12:55:05 +0000 2019,Keeping #refresh and #hydrate #onset of @355movie with my @swellbottle #ecofriendly #waterbottle #BTS… https://t.co/P1RWDohy0Q,51.50711486,-0.12731805
PeterButlerHair,Mon Aug 12 12:54:05 +0000 2019,A quick trip to London in 1999 #KateWinslet @instyle #photo @amacfly  @makeupkatelee #turning25instyle #Hair… https://t.co/3hmzFEwopA,51.50711486,-0.12731805
tmj_lon_sales,Mon Aug 12 12:52:19 +0000 2019,"Nervous to apply for a job like ""Sales Oral B Territory Manager (m/f)"" at The Procter &amp; Gamble Company? Apply even… https://t.co/Wx2dH1jN9w",51.5073509,-0.1277583
santa_causa,Mon Aug 12 12:51:58 +0000 2019,"Empresas são feitas por pessoas e suas histórias. E elas devem ser valorizadas. 

Olha só que bacana essa campanha… https://t.co/QLoZCvFnnm",51.50711486,-0.12731805
GlynneH,Mon Aug 12 12:50:41 +0000 2019,Rooftop Garden #london #urbex #urban #citylife #city #roof #rooftop @ Foyles Bookshop https://t.co/WxNc7VDQka,51.514136,-0.1298012
feedemartist,Mon Aug 12 12:49:52 +0000 2019,Tricia and Jude killing it at @kingsstock 😁 really enjoyed #fmguktt19 this year. 2 years in making God is awesome!… https://t.co/fthEPTCoDe,51.50711486,-0.12731805
Brownnzugar,Mon Aug 12 12:49:31 +0000 2019,New stocks💃🏻💃🏻 @ London  United Kingdom https://t.co/BbRpahYJGy,51.50711486,-0.12731805
kalin59,Mon Aug 12 12:49:21 +0000 2019,Pics from #England #summertime #holidays christine.walsh3 en London  United Kingdom https://t.co/BYIWwJibH2,51.50711486,-0.12731805
mick_mcnicholas,Mon Aug 12 12:48:07 +0000 2019,My Oil Sketch of the one and only Barrie  will be on digital display during the #heskethhubbard exhibition… https://t.co/hk5PTGU0cL,51.50637854,-0.12971163
wellnesstvnews,Mon Aug 12 12:47:41 +0000 2019,The secret of health for both mind and body is not to mourn for the past  worry about the future  or anticipate tro… https://t.co/JZ6DM8Vf3p,51.50711486,-0.12731805
BartekFetysz,Mon Aug 12 12:45:10 +0000 2019,"FETYSZ MAGAZINE AUGUST
fetyszmagazine 
Model: Amadiah Yehudah 
Hair: Jacob Geraghty 
Make up: Daniel Salazar
Stylis… https://t.co/RCTmP6bujl",51.50711486,-0.12731805
GlynneH,Mon Aug 12 12:44:31 +0000 2019,Across the Rooftops #london #urbex #bnw #blackandwhite #streetphotography @ Foyles Bookshop https://t.co/evmUpG0ETg,51.514136,-0.1298012
terilee007,Mon Aug 12 12:44:02 +0000 2019,I would attend this in a minute!!! Sorry to have missed this on Sunday (@ St Giles-in-the-Fields Churchyard in Lond… https://t.co/A4lG6TUYbw,51.515025,-0.128423
MyCWTjobs,Mon Aug 12 12:43:50 +0000 2019,Want to work in #London? View our latest opening: https://t.co/pYDktPnntV #IT,51.5073509,-0.1277583
MrCadUK,Mon Aug 12 12:42:16 +0000 2019,No meter  no problem! These fully functional analog machines have all the control you need  anything else is a luxu… https://t.co/2ZxI938YLn,51.50711486,-0.12731805
DaSweetnezz,Mon Aug 12 12:41:29 +0000 2019,"#Repost #Regram from 👑 @diddy
•  •  •  •  •
🙏🏿🖤
.
.
.
Speak it into existence sweetiez!"" #DailyAffirmation 🙏🏼❤✨ @ L… https://t.co/8CPuCoOtl6",51.50711486,-0.12731805
SicilianChef,Mon Aug 12 12:40:20 +0000 2019,Sward fish rolls tastingsicilyuk @SicilianChef @CelebrityChefs1 @IIHMHOTELSCHOOL @ficukdelegation #fish #italian… https://t.co/fBPAyQrUyC,51.5095084,-0.1321054
indexdex,Mon Aug 12 12:40:02 +0000 2019,"It's not so bad for a gray Monday.
😂🤔🤔

#nasa
#picoftheday
#motivation
#gray @ London  United Kingdom https://t.co/WZLLBUXBwA",51.50711486,-0.12731805
24amjames,Mon Aug 12 12:39:24 +0000 2019,Dancer #statue #dancer #ballet #arts #love #london @ London  United Kingdom https://t.co/YpKFUKhm0E,51.50711486,-0.12731805
davidvitty,Mon Aug 12 12:36:17 +0000 2019,Hey @MissGAtkinson! Look who I ran into! 😂x @ London  United Kingdom https://t.co/C5i0iWRUDP,51.50711486,-0.12731805
lucabone,Mon Aug 12 12:35:48 +0000 2019,"""Where is love? Wear his love. 
Despair is love for what isn't here any more  or never was.
Love is a costume. 
Son… https://t.co/G5g2DfpBNe",51.50711486,-0.12731805
Mariettei,Mon Aug 12 12:33:50 +0000 2019,This post is dedicated to all the negative ass people  put some colour in ya life 💜🧡🔥😸😸🧜🏾‍♀️ #CATFACEHAIR NEW… https://t.co/0pI73wStHo,51.50711486,-0.12731805
boyfromdagbon,Mon Aug 12 12:32:28 +0000 2019,Recent work- more to come on my other account @boyfromdagbon @ London  United Kingdom https://t.co/08tFWoomOW,51.50711486,-0.12731805
MikkoPuttonen_,Mon Aug 12 12:23:11 +0000 2019,🥀 @danielwfletcher by lucaslaaa @ London  United Kingdom https://t.co/7PVNwr6HXH,51.50711486,-0.12731805
arapina_bakery,Mon Aug 12 12:21:58 +0000 2019,"Memories of the last weekend ☀️ from @jade_brice ! Thank you!! 😁
 What can I say  I have a sweet tooth 🤷🏻‍♀️ 
.
.
.… https://t.co/ivnVFma3C7",51.50711486,-0.12731805
AnnaDelAire,Mon Aug 12 12:18:57 +0000 2019,De paseo cultural... (@ Sainsbury Wing National Gallery in London) https://t.co/yspo4bZtJY https://t.co/LzxJ3vQTQ9,51.50838396,-0.12900098
StevePrince001,Mon Aug 12 12:17:11 +0000 2019,"ТЫ НЕ МУЖЧИНА  ЕСЛИ УДАРИЛ ДЕВУШКУ!
⠀
Сегодня в сторис у alexandramitroshina наткнулся на пост marziamarzipan  где… https://t.co/ONnIeD4JaN",51.50711486,-0.12731805
BernardBullen,Mon Aug 12 12:17:01 +0000 2019,Posted withrepost • bettyenny Despídete de Beatriz Aurora Rincón aquí 😢👇 Esta noche #BettyEnNy llega a su gran fina… https://t.co/4PRKlRboCR,51.50711486,-0.12731805
pukkapresenting,Mon Aug 12 12:16:13 +0000 2019,"Video presenting tip -
Record  playback - best way to improve. Great stuff @theactorscentre coaching new presenter… https://t.co/474aImQ2ES",51.513237,-0.1280431
GitHubJobs,Mon Aug 12 12:15:00 +0000 2019,Findmypast wants a Full Stack Software Engineer - https://t.co/A23fZ4TFyj,51.5074,-0.127758
StarTraxxEnt,Mon Aug 12 12:12:59 +0000 2019,👏👏👏 Deep it 👽🛸👽🛸👽 #AlianBrain👽 #StarTraxxStudio🔴 @ London  United Kingdom https://t.co/rNiXita5AL,51.50711486,-0.12731805
shalajaponka,Mon Aug 12 12:12:06 +0000 2019,"Covering for meganwestpfel tomorrow 4pm at basedancestudios 

I'll be reteaching to @common #maryjblige… https://t.co/vBH0p69jdC",51.50711486,-0.12731805
shalajaponka,Mon Aug 12 12:12:06 +0000 2019,"Covering for meganwestpfel tomorrow 4pm at basedancestudios 

I'll be reteaching to @common #maryjblige… https://t.co/vBH0p69jdC",51.50711486,-0.12731805
kristinbrooksd,Mon Aug 12 12:11:03 +0000 2019,// Moody 💕 Covent Garden \\ @ Covent Garden London https://t.co/HeLzKn2EFX,51.51198765,-0.12269497
tmj_lon_jobs,Mon Aug 12 12:10:25 +0000 2019,See our latest #London  England job and click to apply: Business Development Manager - https://t.co/zdqVEcVUIW,51.5073509,-0.1277583
MohamedMoshaya,Mon Aug 12 12:09:48 +0000 2019,"هذا العيد فاجأنا الأطفال بألعاب برنامجهم المفضل أبطال بلباس اليوم 😀 

نعشق ابطال بلباس النوم لانها ممتعة وتعلم الاط… https://t.co/66SAgYV07A",51.50711486,-0.12731805
Prospect1to1,Mon Aug 12 12:09:09 +0000 2019,Little man christian_football_journey back with a 💥 working on footwork and position specific drills yesterday ❗️… https://t.co/WMJkloCCxj,51.50711486,-0.12731805
GlynneH,Mon Aug 12 12:07:57 +0000 2019,Washing in the Rain #london #urbex #streetphotography #rooftops @ Foyles Bookshop https://t.co/zpTWCnC8WL,51.514136,-0.1298012
ven2venLimited,Mon Aug 12 12:06:57 +0000 2019,Estamos 100% operativos. ES MUY IMPORTANTE: leer los correos de programación ya que en ellos se les suministra la c… https://t.co/AAT8UkrOHM,51.50711486,-0.12731805
Aslom123,Mon Aug 12 12:06:54 +0000 2019,Thanks @ray_ban for the free sunglasses once again  and @Tati_Furlan_art for helping to make this a reality. What a… https://t.co/XkAKaOL3ra,51.5131696,-0.1239217
AnaGelyA,Mon Aug 12 12:05:25 +0000 2019,"Asian wedding outfits to swoon over ✨😍 iam.slk 
•
•
•
#wedding #asianwedding #asianweddingoutfits… https://t.co/BVJrkyfNyu",51.50711486,-0.12731805
art_meetsmusic,Mon Aug 12 12:05:12 +0000 2019,"When Art Meets Music!! WE LOVE THIS BRO!!!⁠⠀
@che_lingo BIG DOUBTS - just dropped on Youtube ⚠️⚠️⚠️ Link In His Bio… https://t.co/jg5FTdRcPH",51.50711486,-0.12731805
_LondonUK,Mon Aug 12 12:04:32 +0000 2019,"current weather in London: heavy intensity shower rain  17°C
59% humidity  wind 4kmh  pressure 1014mb",51.51,-0.13
keely78,Mon Aug 12 12:04:02 +0000 2019,Monday.... @jaegerofficial @freeportessex @newlookfashion fandfclothing #supermarketchic #blouse #wiwt #tiw #widn… https://t.co/a4hdiASX3q,51.50711486,-0.12731805
djalijournalist,Mon Aug 12 12:03:57 +0000 2019,"WOW!. 
I tot Masquerades (ara orun) av some powerful juju to strike any human!.
Masquerade fears soldier boy.... I'… https://t.co/07CfBmHE6s",51.50711486,-0.12731805
heartbeatcom,Mon Aug 12 12:03:08 +0000 2019,"Trio of our #musicbracelet can fill up your day with music 🎶🎵🔝🖤

Starting Monday with our fav band in mind!… https://t.co/zQe0tumIpH",51.50711486,-0.12731805
tmj_lon_acct,Mon Aug 12 12:02:24 +0000 2019,Interested in a job in #London  England? This could be a great fit: https://t.co/4FKRwoMVzg #Accounting,51.5073509,-0.1277583
Aslom123,Mon Aug 12 12:02:21 +0000 2019,Thanks @ray_ban for the free sunglasses once again  and @Tati_Furlan_art for helping to make this a reality. What a… https://t.co/qsMt4zrpYh,51.5131696,-0.1239217
Walpole_UK,Mon Aug 12 12:01:59 +0000 2019,#walpolepowerlist: Today's Power List profiles Floris' Head of Marketing and eCommerce  Alex Oprey  who has been re… https://t.co/YpJAJlg91e,51.50817709,-0.13718523
MashiTheatre,Mon Aug 12 12:01:31 +0000 2019,Time off at St Martins in the Field #lunchtimeconcerts #summertime @ St Martin-in-the-Fields https://t.co/36S9SYIcPP,51.50842,-0.12873
Helen1lucas,Mon Aug 12 12:01:06 +0000 2019,"💥‼️ RM 11-03 💥💥Swipe Across 👉👉 to view 👉👉💥Whats your favourite Watch ‼️👇Comments 👇💥
✨✨✨✨✨✨✨✨✨

#watch #luxury #life… https://t.co/KY7AiHLqqs",51.50711486,-0.12731805
shardybachan,Mon Aug 12 12:00:57 +0000 2019,Brainstorming  otherwise known as Mind Mapping is a fantastic way to generate ideas by creating connections between… https://t.co/cAp7cM5YZT,51.50711486,-0.12731805
Vicdmvh,Mon Aug 12 12:00:27 +0000 2019,"💂‍♂️🇬🇧
#photo #photography #passion #london #england #trip #weekend #visit #tourism #passion #city #royaumeuni… https://t.co/7S8We6K5H9",51.50711486,-0.12731805
tomoliverpayne,Mon Aug 12 11:59:08 +0000 2019,“The use of skateboards  rollerblades  bicycles  is PROHIBITED within this area. Such activities may result in seri… https://t.co/tKLp40S0qV,51.50711486,-0.12731805
mimselicious,Mon Aug 12 11:58:59 +0000 2019,Incase you missed it we are doing our✨BIGGEST✨giveaway ever to celebrate hitting 3 K followers on Instagram last we… https://t.co/9v9wk1Bxf4,51.50711486,-0.12731805
chadalexanderuk,Mon Aug 12 11:57:57 +0000 2019,"going live with Leeeeekz in a few to talk about her latest track Innit Tho &amp; some other West London ish 😅
Happy Mon… https://t.co/jEhz0I3CAk",51.50711486,-0.12731805
Jansouthnorwood,Mon Aug 12 11:55:45 +0000 2019,Ummmm this works well - it’s an order for my most regular customer and has been made with #hematite… https://t.co/Ym69VsXaln,51.50711486,-0.12731805
sidiqmusic,Mon Aug 12 11:55:08 +0000 2019,Im a firm believer of the phrase “joy comes in the morning”. Sometimes you’ve just got sleep it off and wake up fre… https://t.co/K9vdZnenwo,51.50711486,-0.12731805
wo_ai,Mon Aug 12 11:54:46 +0000 2019,A Shanghai tourist in London @ Piccadilly Circus https://t.co/mSyTBx4Hmw,51.51004678,-0.13420392
DjNeptizzle,Mon Aug 12 11:53:08 +0000 2019,Last couple £12.50 tickets left for afroparadiseparties Carnival Special at Proud Embankment! Don’t dull! Ticket li… https://t.co/AnJzW07O5I,51.50967731,-0.11806011
AljazSkorjanec,Mon Aug 12 11:49:52 +0000 2019,Face app #dad #family @ London  United Kingdom https://t.co/Bb0Fk8V6Ot,51.50711486,-0.12731805
NejheRyutt,Mon Aug 12 11:49:16 +0000 2019,"Saddle up 🐴 (pt2/4) #MCM
📸by: @MenArtLondon 
.
.
#NejheRyutt #Photoshoot #CowBoy #BlackBoyMagic #HotBoySummer… https://t.co/c71v49dybd",51.50711486,-0.12731805
tompowellmusic,Mon Aug 12 11:49:00 +0000 2019,"Producing more ""studio bollocks"" as our esteemed producer  alexjparker put it so eloquently. 
timharrisonmusic on g… https://t.co/Rs9GsPH7cl",51.50711486,-0.12731805
_xpandicorn_,Mon Aug 12 11:48:56 +0000 2019,Qui è quando non riuscivano a portarmi via dal parco perché dovevo prima salutare tutti gli animali 🦆🐿 @ St. James'… https://t.co/Qdv7t7RhvM,51.50166667,-0.13194444
WWV_HUB,Mon Aug 12 11:46:32 +0000 2019,It's not surprising that many of us turn to shopping  food  alcohol  plastic surgery or many of the other addiction… https://t.co/7pLpWOylds,51.50711486,-0.12731805
121EnglishUK,Mon Aug 12 11:45:12 +0000 2019,'5 Reasons Why You Should Take IELTS' - all good reasons! https://t.co/ywxFD7bzIj We offer a range of IELTS courses… https://t.co/InW40qmxH8,51.504435,-0.1291664
Jicanwin,Mon Aug 12 11:44:47 +0000 2019,Everyday we have the chance to change our lives  to build a future or a vision we want for ourselves &amp; our family's… https://t.co/MaAoab5Bfi,51.50711486,-0.12731805
